"","X","Region_ID","Trial","Block","Treatment","Treatment_Type","Treatment_State","median_time","delta_time","partition_num","avg_range","avg_angle","avg_length","avg_x","avg_y","dist_insult"
"60160",80981,899,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:50",1.1,9,2.192139,-2.288209,9.738086,-0.08714924,2.189077,1.810923
"60161",80982,900,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:51",1.9,9,2.648667,0.3922207,4.96789,0.01782864,2.647621,1.352379
"60162",80983,901,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:51",1.2,9,2.414162,-21.40682,5.527461,-0.8811753,2.247464,1.752536
"60163",80984,903,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:53",1,9,2.853413,9.12538,4.388891,0.4525036,2.817277,1.182723
"60164",80985,904,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:53",1.3,9,3.230252,-17.051,4.66504,-0.947112,3.088176,0.9118245
"60165",80986,905,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:53",1.2,9,4.879374,-14.85109,10.22518,-1.250671,4.716235,0.7162349
"60166",80987,906,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:55",1.1,9,3.460036,-15.0063,2.695419,-0.8958913,3.341999,0.658001
"60167",80988,907,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:55",1.2,9,2.562082,2.04481,7.257262,0.09139606,2.560369,1.439631
"60168",80989,908,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:54",2.2,9,1.01685,-25.29505,2.151499,-0.4276903,0.917113,3.082887
"60169",80990,909,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:55",1.4,9,2.384222,-12.181,3.491752,-0.5029358,2.330462,1.669538
"60170",80991,910,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:56",1.2,9,2.574791,-11.32708,6.900048,-0.5056821,2.524435,1.475565
"60171",80992,911,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:56",1.3,9,3.506989,-17.05858,8.163916,-1.028584,3.351931,0.6480689
"60172",80993,912,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:57",0.9,9,3.08991,1.39247,9.234249,0.07510016,3.088915,0.9110847
"60173",80994,913,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:57",1.5,9,2.011346,-10.24328,5.09943,-0.3576836,1.979262,2.020738
"60174",80995,914,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:58",0.9,9,3.415595,12.3458,8.210631,0.7302086,3.336484,0.6635155
"60175",80996,915,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:32:59",1.3,9,1.561026,-17.03633,3.634954,-0.4575651,1.49222,2.50778
"60176",80997,916,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:00",1.2,9,3.158116,7.26961,13.94995,0.3995446,3.132576,0.8674242
"60177",80998,918,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:00",1.7,9,3.411403,-28.358,8.048489,-1.620185,3.001752,0.9982483
"60178",80999,919,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:01",0.9,9,1.600062,-20.9979,7.502457,-0.5733027,1.493649,2.506351
"60179",81000,920,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:00",1.5,9,0.3603295,-28.79557,5.812502,-0.173252,0.3159037,3.684096
"60180",81001,921,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:01",1.1,9,2.14842,1.98353,5.575081,0.07432602,2.147068,1.852932
"60181",81002,922,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:01",1.7,9,1.195889,-11.9401,6.822357,-0.2465062,1.169041,2.830959
"60182",81003,923,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:01",1.5,9,3.988703,5.936727,5.94586,0.4124858,3.966962,0.03303825
"60183",81004,924,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:02",1.2,9,0.2627227,-29.3992,4.971956,-0.1293897,0.2284705,3.771529
"60184",81005,925,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:02",1.1,9,2.612519,-10.2807,5.823486,-0.4662351,2.570493,1.429507
"60185",81006,926,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:02",1.5,9,0.2499568,-18.13881,10.65141,-0.07764878,0.2368899,3.76311
"60186",81007,927,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:02",1.3,9,1.639865,-27.65542,4.389045,-0.7609413,1.452337,2.547663
"60187",81008,928,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:03",1.2,9,3.604205,14.3018,4.846472,0.8903642,3.492245,0.5077551
"60188",81009,929,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:04",1.2,9,2.456051,-19.142,4.518335,-0.8053322,2.320132,1.679868
"60189",81010,930,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:04",1,9,2.572481,-14.97327,9.23262,-0.664635,2.485034,1.514966
"60190",81011,931,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:03",1.7,9,0.2502501,2.128425,11.57523,0.008564495,0.2492367,3.750763
"60191",81012,932,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:04",0.9,9,2.290778,-5.77405,7.930156,-0.2304662,2.279144,1.720856
"60192",81013,933,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:05",1.1,9,3.699486,-12.0956,7.691593,-0.7752084,3.617321,0.3826791
"60193",81014,934,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:06",1,9,2.490303,-18.7319,4.90043,-0.799728,2.358388,1.641612
"60194",81015,935,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:06",1.3,9,4.221025,17.2586,8.123093,1.252218,4.030822,0.03082236
"60195",81016,936,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:06",1.3,9,3.005149,-3.797355,6.851748,-0.1989501,2.998426,1.001574
"60196",81017,937,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:05",3.9,9,0.3993589,11.53583,5.60232,0.07892586,0.3909103,3.60909
"60197",81018,938,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:07",1.1,9,4.00405,-2.550975,7.043102,-0.1782169,4.000065,6.5e-05
"60198",81019,939,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:07",1.1,9,1.490861,-25.1149,3.771208,-0.6323257,1.349747,2.650253
"60199",81020,940,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:07",1.5,9,2.422579,-15.90807,6.679649,-0.6639877,2.328285,1.671715
"60200",81021,941,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:07",1.4,9,3.773217,-10.79614,8.53618,-0.7067787,3.706259,0.2937414
"60201",81022,942,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:08",1.1,9,2.425245,-9.706773,11.37172,-0.4087793,2.389607,1.610393
"60202",81023,943,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:08",1.6,9,2.469205,1.961476,9.62377,0.084342,2.467384,1.532616
"60203",81024,944,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:08",1,9,1.862132,-12.1297,6.932811,-0.3910848,1.820208,2.179792
"60204",81025,945,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:09",2.1,9,3.917569,-13.0705,7.953518,-0.8859854,3.815952,0.184048
"60205",81026,946,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:10",1,9,3.728123,0.9303682,6.216424,0.06054008,3.727593,0.2724068
"60206",81027,947,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:10",1.3,9,2.351513,-2.882432,7.405114,-0.1187276,2.347277,1.652723
"60207",81028,948,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:10",1.9,9,1.781822,-18.03667,6.148856,-0.5509114,1.693561,2.306439
"60208",81029,949,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:11",1,9,1.786349,-23.8604,7.819326,-0.7225483,1.6331,2.3669
"60209",81030,950,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:13",1.2,9,2.062249,8.410282,10.63155,0.3011848,2.039171,1.960829
"60210",81031,951,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:13",3.1,9,0.540515,-6.975035,6.872618,-0.05349721,0.502572,3.497428
"60211",81032,952,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:14",1.2,9,0.6210768,-43.50223,5.73068,-0.4287652,0.4469417,3.553058
"60212",81033,953,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:15",1.1,9,1.810674,-24.87627,3.179307,-0.7616442,1.642567,2.357433
"60213",81034,954,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:15",1.5,9,1.297419,-26.13329,5.809885,-0.5711956,1.159336,2.840664
"60214",81035,955,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:15",2.2,9,0.6451615,-20.16878,6.990323,-0.2208792,0.6011694,3.398831
"60215",81036,957,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:17",1.1,9,0.4968041,17.7593,2.811391,0.1520042,0.4729529,3.527047
"60216",81037,958,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:17",1.4,9,0.6751241,-36.19927,7.687619,-0.3994177,0.5429832,3.457017
"60217",81038,959,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:18",1.3,9,2.226891,-3.025709,4.155463,-0.1176287,2.223509,1.776491
"60218",81039,960,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:18",2.3,9,0.5117433,-33.59478,3.255611,-0.2812813,0.4269833,3.573017
"60219",81040,961,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:18",1.3,9,2.720406,-12.94118,2.692557,-0.6092391,2.651224,1.348776
"60220",81041,962,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:18",1.2,9,2.210481,8.856138,8.446738,0.3402696,2.183419,1.816581
"60221",81042,963,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:18",1.5,9,0.7148659,-42.72288,4.77522,-0.4844675,0.5253741,3.474626
"60222",81043,964,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:18",1.6,9,3.858495,-19.84683,6.844197,-1.309967,3.628485,0.3715149
"60223",81044,965,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:19",1.6,9,2.877218,-6.818825,3.954612,-0.3414723,2.856633,1.143367
"60224",81045,966,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:20",0.9,9,2.222976,0.044083,3.666669,0.001748979,2.22292,1.77708
"60225",81046,967,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:20",1.5,9,2.255756,-16.83758,4.543693,-0.653293,2.158951,1.841049
"60226",81047,968,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:20",1.2,9,2.591464,7.067446,5.024632,0.31877,2.571569,1.428431
"60227",81048,969,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:20",1.9,9,0.5753174,-35.81011,6.801503,-0.3366643,0.4616408,3.538359
"60228",81049,971,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:22",1.2,9,2.166614,-2.819536,7.073178,-0.10655,2.16393,1.83607
"60229",81050,972,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:21",2.1,9,0.577003,-16.60059,8.727925,-0.1569471,0.546752,3.453248
"60230",81051,973,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:23",1.7,9,3.53012,0.09547313,5.966732,0.006025841,3.52965,0.4703496
"60231",81052,974,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:23",2.2,9,0.6690273,1.186703,7.005084,0.02197511,0.6613254,3.338675
"60232",81053,975,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:24",0.9,10,2.1295,17.9834,5.347754,0.657501,2.02534,1.97466
"60233",81054,976,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:24",1.2,10,2.09806,0.5871982,5.910972,0.02182454,2.097295,1.902705
"60234",81055,977,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:24",1.3,10,1.880407,-19.10921,7.271018,-0.6154842,1.776507,2.223493
"60235",81056,978,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:24",1.1,10,3.429536,-25.02555,6.607191,-1.450811,3.107271,0.8927289
"60236",81057,979,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:24",1.1,10,2.198359,-11.67325,6.908439,-0.4447664,2.152863,1.847137
"60237",81058,980,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:25",0.9,10,4.290153,-15.5318,11.54362,-1.148773,4.133438,0.1334385
"60238",81059,981,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:25",1.1,10,4.89773,-4.958273,12.07941,-0.4233241,4.879351,0.8793514
"60239",81060,982,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:25",2.2,10,2.296274,-11.98778,9.4538,-0.4769617,2.245579,1.754421
"60240",81061,983,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:25",2.5,10,0.7676559,11.18879,8.376484,0.1596355,0.7405592,3.259441
"60241",81062,984,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:26",1,10,3.36732,-5.562636,8.250714,-0.3264002,3.351436,0.648564
"60242",81063,985,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:27",1.3,10,3.192205,2.69024,3.690942,0.1498475,3.188651,0.8113492
"60243",81064,986,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:27",1.3,10,3.063235,-23.18885,5.941483,-1.206165,2.815548,1.184452
"60244",81065,987,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:27",2.7,10,1.035088,15.77092,3.937957,0.2776389,0.9957214,3.004279
"60245",81066,988,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:28",1.2,10,1.132826,-2.123993,7.205664,-0.04679803,1.128864,2.871136
"60246",81067,989,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:28",1.6,10,2.332407,11.11903,3.065283,0.4499407,2.288493,1.711507
"60247",81068,990,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:28",1.7,10,2.224366,-16.60447,5.826998,-0.6355416,2.131454,1.868546
"60248",81069,991,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:29",1.1,10,4.482107,-36.54473,15.26344,-2.668376,3.600313,0.3996867
"60249",81070,992,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:29",1.3,10,4.144262,30.20183,6.301072,2.083544,3.581125,0.4188753
"60250",81071,993,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:29",2,10,1.274765,5.178294,2.439398,0.1126185,1.268312,2.731688
"60251",81072,994,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:30",1,10,1.896772,-19.22436,3.847968,-0.6245104,1.790231,2.209769
"60252",81073,995,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:30",1.8,10,2.24116,-18.62953,4.137037,-0.715852,2.123651,1.876349
"60253",81074,996,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:30",1.7,10,1.999329,-2.195686,5.914686,-0.0764953,1.997685,2.002315
"60254",81075,997,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:32",2,10,3.057547,-27.98971,3.860397,-1.434686,2.699513,1.300487
"60255",81076,998,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:33",1,10,3.027223,-14.46382,8.503396,-0.7561009,2.931263,1.068737
"60256",81077,999,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:33",1.4,10,3.514517,-10.18145,8.583277,-0.6212432,3.45908,0.5409199
"60257",81078,1000,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:33",3,10,1.722444,7.76152,3.419705,0.2389075,1.701816,2.298184
"60258",81079,1001,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:36",1.3,10,2.054319,22.22455,3.548754,0.778291,1.899869,2.100131
"60259",81080,1002,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:36",0.9,10,2.837128,8.09654,6.76333,0.3995872,2.808713,1.191287
"60260",81081,1003,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:38",1,10,3.228772,-23.2404,5.912808,-1.274055,2.96675,1.03325
"60261",81082,1005,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:40",1.2,10,2.920362,-30.7077,7.295958,-1.491253,2.510818,1.489182
"60262",81083,1006,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:40",2,10,3.026745,-15.32647,5.208666,-0.7999971,2.918718,1.081282
"60263",81084,1007,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:43",0.9,10,3.627818,-21.503,4.940883,-1.329782,3.375267,0.624733
"60264",81085,1008,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:44",0.9,10,4.192257,-18.3723,7.316863,-1.321362,3.978536,0.02146358
"60265",81086,1009,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:44",0.9,10,2.728097,-3.58767,6.33652,-0.1706999,2.722721,1.277279
"60266",81087,1010,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:44",1.1,10,3.534231,27.3923,4.127952,1.626759,3.136935,0.8630646
"60267",81088,1011,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:44",0.9,10,4.256812,-29.517,15.91446,-2.097244,3.704297,0.2957033
"60268",81089,1012,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:44",1.2,10,2.33667,-10.04093,6.268674,-0.4074248,2.300773,1.699227
"60269",81090,1013,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:45",1.2,10,2.814643,3.15376,7.581303,0.1548256,2.810236,1.189764
"60270",81091,1014,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:45",1.4,10,2.388457,-23.61631,6.77446,-0.9567886,2.188123,1.811877
"60271",81092,1015,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:46",1.4,10,2.960281,-1.277342,8.029917,-0.06583139,2.959112,1.040888
"60272",81093,1016,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:45",2.4,10,3.105469,-18.347,4.00858,-0.9776661,2.947321,1.052679
"60273",81094,1017,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:46",1.3,10,2.817776,-17.60375,8.171654,-0.8521512,2.685776,1.314224
"60274",81095,1018,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:46",1.4,10,2.908007,-38.9996,8.848563,-1.829811,2.259686,1.740314
"60275",81096,1019,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:47",1.4,10,3.238161,19.44007,5.442693,1.077966,3.052933,0.9470668
"60276",81097,1020,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:47",1.8,10,2.703577,4.324733,4.531174,0.2037834,2.695762,1.304238
"60277",81098,1021,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:47",1.2,10,2.360226,-18.88364,5.766337,-0.763591,2.232959,1.767041
"60278",81099,1022,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:48",0.9,10,4.807402,-14.1506,11.55503,-1.175198,4.661416,0.6614163
"60279",81100,1023,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:48",2.3,10,3.44873,0.331358,8.091244,0.01979451,3.448366,0.5516339
"60280",81101,1024,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:49",0.9,10,3.196363,12.5925,11.97348,0.6968039,3.11915,0.8808503
"60281",81102,1025,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:49",1.4,10,4.503174,-14.5055,10.22095,-1.127929,4.359593,0.3595934
"60282",81103,1026,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:49",2,10,4.432677,-22.75639,7.576451,-1.707396,4.059499,0.05949853
"60283",81104,1027,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:50",1.2,10,3.749571,-29.8664,6.912662,-1.867191,3.251568,0.7484316
"60284",81105,1028,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:50",1,10,3.154531,-10.92173,6.896624,-0.5976526,3.097328,0.9026717
"60285",81106,1029,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:50",0.9,10,2.292977,-16.9058,5.977336,-0.666821,2.193816,1.806184
"60286",81107,1030,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:50",1.1,10,2.464295,-15.04209,8.173759,-0.6394266,2.379661,1.620339
"60287",81108,1031,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:51",1,10,2.768432,9.70721,6.80602,0.4671918,2.727726,1.272274
"60288",81109,1032,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:51",1.3,10,3.072302,25.84983,9.587155,1.339606,2.764722,1.235278
"60289",81110,1033,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:52",1.2,10,2.534178,-18.58983,8.131337,-0.8078546,2.401922,1.598078
"60290",81111,1034,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:53",1.2,10,2.886843,2.941455,3.32575,0.148119,2.882862,1.117138
"60291",81112,1035,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:54",1.3,10,3.068533,8.805427,10.21565,0.4698731,3.031871,0.9681286
"60292",81113,1036,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:54",1.2,10,2.970308,-17.31,5.734271,-0.8838482,2.835448,1.164552
"60293",81114,1037,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:55",1.2,10,4.10677,-31.8519,7.491145,-2.167049,3.48824,0.51176
"60294",81115,1038,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:56",0.9,10,3.023629,-11.2667,6.108121,-0.5907359,2.965338,1.034662
"60295",81116,1039,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:57",1.1,10,3.925384,0.2099224,13.51108,0.01436486,3.925305,0.0746946
"60296",81117,1040,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:56",1.5,10,2.372329,-19.5589,2.963998,-0.794187,2.235307,1.764693
"60297",81118,1041,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:57",1.5,10,2.954848,3.657323,6.326274,0.1884532,2.948752,1.051248
"60298",81119,1042,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:58",0.9,10,3.469907,-6.34068,7.729889,-0.3832138,3.448661,0.5513386
"60299",81120,1043,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:58",1.1,10,3.095907,-20.3796,7.436734,-1.078225,2.901485,1.098515
"60300",81121,1044,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:58",1.7,10,4.094339,-9.679764,3.96708,-0.6883875,4.035972,0.03597196
"60301",81122,1045,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:33:58",4.1,10,4.790053,-29.76712,11.20247,-2.374383,4.1568,0.1568003
"60302",81123,1046,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:34:01",1.1,10,2.65617,-11.781,8.086347,-0.5422564,2.600131,1.399869
"60303",81124,1047,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:34:02",1.1,10,1.472282,18.51917,6.583786,0.4672887,1.395858,2.604142
"60304",81125,1048,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:34:02",1.3,10,2.849924,-12.73132,8.860885,-0.6269933,2.770221,1.229779
"60305",81126,1049,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:34:02",1.1,10,2.656398,-6.527982,6.634772,-0.3019767,2.639123,1.360877
"60306",81127,1050,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:34:02",1.2,10,2.482899,-0.2775427,8.286572,-0.01195084,2.482621,1.517379
"60307",81128,1051,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:34:03",1.2,10,2.201537,-11.49589,5.276356,-0.4386472,2.157095,1.842905
"60308",81129,1052,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:34:04",1,10,2.363171,-10.06123,3.635136,-0.4128355,2.326805,1.673195
"60309",81130,1053,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:34:04",1,10,4.563143,-5.64026,6.623649,-0.4456163,4.524665,0.5246655
"60310",81131,1054,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:34:04",1.5,10,3.586673,-0.9191075,6.910654,-0.0576269,3.585829,0.4141712
"60311",81132,1055,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:34:06",1.5,10,2.058621,-0.5205992,2.816782,-0.01875189,2.057827,1.942173
"60312",81133,1056,"Block2_Bubbles(Off)",2,"Bubbles(Off)","Bubbles","Off","16:34:08",1.3,10,2.819121,-12.4777,4.627312,-0.6091026,2.752443,1.247557
